Channel Title,Channel Username,ID,Message,Date,Media Path
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1388,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥2800 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 509",2024-11-09 07:15:56+00:00,kuruwear_photos/@kuruwear_1388.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1387,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥2700 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 510",2024-11-02 14:12:34+00:00,kuruwear_photos/@kuruwear_1387.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1386,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥2700 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 511",2024-11-02 14:12:18+00:00,kuruwear_photos/@kuruwear_1386.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1384,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥3000 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 487",2024-10-23 09:17:56+00:00,kuruwear_photos/@kuruwear_1384.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1383,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥3000 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 383",2024-10-23 09:17:31+00:00,kuruwear_photos/@kuruwear_1383.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1382,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥2800 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 507",2024-10-14 08:35:21+00:00,kuruwear_photos/@kuruwear_1382.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1381,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥2800 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 508",2024-10-14 08:34:52+00:00,kuruwear_photos/@kuruwear_1381.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1380,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥2300 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 505",2024-10-14 08:34:32+00:00,kuruwear_photos/@kuruwear_1380.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1379,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥3300 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 504",2024-10-09 12:28:05+00:00,kuruwear_photos/@kuruwear_1379.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1378,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥2400 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 315",2024-09-21 06:16:43+00:00,kuruwear_photos/@kuruwear_1378.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1377,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥2400 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 316",2024-09-21 06:16:35+00:00,kuruwear_photos/@kuruwear_1377.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1376,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥2400 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 503",2024-09-21 06:16:22+00:00,kuruwear_photos/@kuruwear_1376.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1375,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥2800 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 502",2024-09-21 06:16:04+00:00,kuruwear_photos/@kuruwear_1375.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1374,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥2400 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 501",2024-09-14 07:11:18+00:00,kuruwear_photos/@kuruwear_1374.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1373,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥2400 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 500",2024-09-14 07:10:52+00:00,kuruwear_photos/@kuruwear_1373.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1372,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥2400 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 291",2024-09-12 06:46:43+00:00,kuruwear_photos/@kuruwear_1372.jpg
ኩሩ/kuru/ 🇪🇹 wear ®️,@kuruwear,1371,"100% ንፁ ቆዳ የተሰሩ ጫማዎች
🇪🇹 የሀገራችን ምርት 🇪🇹
     🔥2400 ብር ብቻ🔥
☎️ 0911871330
🏢ቦሌ ኦሎምፒያ ጌቱ ኮሜርሻል አጠገብ ራዩማ ህንፃ 119 ቁጥር
             ኩሩ ጫማ
የቴሌግራም አባል ይሁኑ T.me/kuruwear
👉 Code 499",2024-09-12 06:46:24+00:00,kuruwear_photos/@kuruwear_1371.jpg
