Channel Title,Channel Username,ID,Message,Date,Media Path
መነሻዬ,@meneshayeofficial,917,"ልጆችዎ ድክ ድክ ብለው ንግግር ይጀምሩ

🗣ድክዬ ድክዬ. . .ድክ. . .ድክዬ
ሰምቼ ማልጠግባት ውብ መማሪያዬ


👉የመጀመሪያ ደረጃ ባለድምፅ የልጆች መማሪያ
በአማርኛ እና በእንግሊዘኛ ቋንቋ

👉ትምህርት ቤት ላልገቡ ቤት ውስጥ ለተቀመጡ ህፃን ተመራጭ

👉በቻርጅም በባትሪም የሚሰራ ሲሆን ወደተፈለገው ቦታ ይዞ ለመንቀሳቀስ ምቹ።

ይደውሉ 0989939393 ወይም 0930323334

http://tiktok.com/@meneshayeofficial


አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት",2025-01-11 07:27:53+00:00,
መነሻዬ,@meneshayeofficial,916,,2025-01-06 10:01:30+00:00,meneshayeofficial_photos/@meneshayeofficial_916.jpg
መነሻዬ,@meneshayeofficial,915,,2025-01-04 14:05:28+00:00,meneshayeofficial_photos/@meneshayeofficial_915.jpg
መነሻዬ,@meneshayeofficial,914,"የቀለሜ መነሻ ጥቅል
ልጆች እየወደዱ የሚማሩበት ፤ ሳይሰላቹ የሚያጠኑበት!!

የቀለሜ መነሻ ጥቅል

👉ከእርሳስ አያያዝ ችሎታ ጀምሮ ልጆችን ማንበብ ፣ መፃፍ ፣ ማዳመጥ እና ማንበብ  ችሎታቸውን በተቀናጀ መልኩ በምስል ፣ በድምፅና በተግባር የሚለማመዱበት አስደናቂ ጥቅል



ይደውሉ 0989939393 ወይም 0930323334

http://tiktok.com/@meneshayeofficial


አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት


#meneshaye #መነሻዬ #kidsmaths #kids #success #focus #children #education  #science #knowledge #math #maths #mathematics #concentration   #primaryeducation  #braindevelopment #kidsimagination",2025-01-03 07:28:40+00:00,meneshayeofficial_photos/@meneshayeofficial_914.jpg
መነሻዬ,@meneshayeofficial,913,"እነዚህን ሁሉ በአንድ ላይ የገና ስጦታ

ለመሸለም
1.  @gelagle_   tik tok account መቀላቀል
3.ለ አምስት ሰው ማጋራት
2.ላይክ እና ኮሜንት ላይ   @ gelagle_  ብለው ሜንሽን በማድረግ ፣ ለእናታችሁ ፍቅራችሁን መግለጽ እና ብዙ ላይክ ያገኘ ተሸላሚ ይሆናል

https://t.me/gelaglewoch ቴሌግራም ቻናል ይቀላቀሉን",2025-01-02 09:26:08+00:00,meneshayeofficial_photos/@meneshayeofficial_913.jpg
መነሻዬ,@meneshayeofficial,912,"የገና ስጦታ🎁🎁🎁
ለመሸለም
1.  @gelagle  tik tok account መቀላቀል
2.ለ አምስት ሰው ማጋራት
3.ኮሜንት ላይ @gelagle ብለው ሜንሽን በማድረግ ፣ ለእናታችሁ ፍቅራችሁን በ ኮሜንት ላይ በመግለጽ እና ብዙ ላይክ ያገኘ ተሸላሚ ይሆናል",2025-01-01 12:12:51+00:00,
መነሻዬ,@meneshayeofficial,911,"እንኳን ለገና በአል በሰላም አደረሳቹ

መነሻዬ!!
ልጆችዎ የማንበብ ፣ መፃፍ ፣ ማዳመጥ እና ማንበብ  ችሎታቸውን በተቀናጀ መልኩ በምስል ፣ በድምፅና በተግባር የሚለማመዱበትን አስደናቂ ጥቅል ለልጆችዎ #ስጦታ_ይስጡ

መልካም የገና በአል!!",2025-01-01 07:20:12+00:00,
መነሻዬ,@meneshayeofficial,910,"🌟የመነሻዬ ማቅለሚያ ጥቅል🌟
     ይህ ጥቅል ለልጆችዎ 
   ከማቅለምም በላይ ነው!!

👉 የልጆችዎን የማቅለም ፍላጎት የሚጨምር
👉 ቀለም የማያሳልፍ የማቅለሚያ መፅሀፍ
👉 መጥፋት የሚችሉ 12 ማርከሮች
👉 የልጆችን ምናብ የሚያሳድጉ ንድፎች
👉 ከ 40 በላይ ገፆች
👉 ልጆች እንዲስሉ የሚያደርጉ ጣፋጭ ታሪኮች
👉 የምስክር ወረቀት

ዋጋ 1400

የማህበራዊ ድረገፆቻችንን ይጎብኙ
https://linktr.ee/meneshaye

ይደውሉ 0989939393 ወይም 0930323334

አድራሻ፦ 1.ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 
               2. ፒያሳ ካንትሪ ታወር 
በተጨማሪም 👉 ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት
#መነሻዬ #meneshaye #kidscoloring #coloring #drawing #sketching #art #kidsdrawing #painting #imagination #globalart #funart #creativearts #coloringpage #happykids #kidsactivity #illustration #coloringbook #coloringpages #creativity #dailyaffirmations #coloringtherapy #",2024-12-30 12:46:42+00:00,meneshayeofficial_photos/@meneshayeofficial_910.jpg
መነሻዬ,@meneshayeofficial,909,,2024-12-29 10:27:15+00:00,meneshayeofficial_photos/@meneshayeofficial_909.jpg
መነሻዬ,@meneshayeofficial,908,"ልጆችዎ ድክ ድክ ብለው ንግግር ይጀምሩ

🗣ድክዬ ድክዬ. . .ድክ. . .ድክዬ
ሰምቼ ማልጠግባት ውብ መማሪያዬ


👉የመጀመሪያ ደረጃ ባለድምፅ የልጆች መማሪያ
በአማርኛ እና በእንግሊዘኛ ቋንቋ

👉ትምህርት ቤት ላልገቡ ቤት ውስጥ ለተቀመጡ ህፃን ተመራጭ

👉በቻርጅም በባትሪም የሚሰራ ሲሆን ወደተፈለገው ቦታ ይዞ ለመንቀሳቀስ ምቹ።

ይደውሉ 0989939393 ወይም 0930323334

http://tiktok.com/@meneshayeofficial


አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት",2024-12-27 06:29:22+00:00,
መነሻዬ,@meneshayeofficial,907,"ተወዳጇ ሚስ በተወዳጁ መነሻዬ ሙዚቃ 

የቀለሜ መነሻ ጥቅል በልጆች ዘንድ ተወዳጅ ሆኗል  በቤት ውስጥም ምርጥ መማሪያ ሆኗል።",2024-12-26 12:34:29+00:00,
መነሻዬ,@meneshayeofficial,906,"ለልጆችዎ ትምህርትና ጨዋታ
ዘመን ተሻጋሪ ስጦታ

#መነሻዬ_ታብሌት_ጥቅል

አድራሻ ፦
1 .ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
2 . ፒያሳ ካንትሪ ታወር 2ኛ ፎቅ፤
3 . ጀሞ ደሊና ህንፃ ምድር ላይ
(ከኦልማርት ጎን)
4 . ገርጂ መብራት ሃይል
      ፋውንቴን ህንፃ 1ኛ ፎቅ

ይደውሉ 0989939393 ወይም 0930323334

http://tiktok.com/@meneshayeofficial

#Tablet #Meneshaye_Tablet #kids_tablet #uniqe_tablet #latest_version_kids_tablet #iwawa #portableblender  #kids_store #shewit #educationaltoys #meneshaye #meneshayestore",2024-12-24 09:50:54+00:00,meneshayeofficial_photos/@meneshayeofficial_906.jpg
መነሻዬ,@meneshayeofficial,904,"Cheers ለልጆቻችን ስንል ደፋ ቀና ለምንል ወላጆች

የልጆዎን መነሻ ያቅልሉ
0911259661 / 0989939393
#fyp,#habesha,#learning,#ethiopia",2024-12-23 13:03:25+00:00,
መነሻዬ,@meneshayeofficial,903,,2024-12-21 14:54:12+00:00,
መነሻዬ,@meneshayeofficial,902,"መነሻዬ ድክድክ

👉የመጀመሪያ ደረጃ ባለድምፅ የልጆች መማሪያ
በአማርኛ እና በእንግሊዘኛ ቋንቋ

👉ትምህርት ቤት ላልገቡ ቤት ውስጥ ለተቀመጡ ህፃን ተመራጭ

👉በቻርጅም በባትሪም የሚሰራ ሲሆን ወደተፈለገው ቦታ ይዞ ለመንቀሳቀስ ምቹ።

ይደውሉ 0989939393 ወይም 0930323334

http://tiktok.com/@meneshayeofficial


አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት

🗣 በ እረፍት ቀን ለሚገበያዩ ደንበኞቻችን 

እሁድ ሙሉ ቀን ከጠዋት 3:00 አስከ ምሽት #1:00 #ጉርድ_ሾላ_ቅርንጫፍ ክፍት መሆኑን እናሳውቃለን!",2024-12-21 11:58:55+00:00,
መነሻዬ,@meneshayeofficial,901,"ሂሳብ ለልጆች እንደማስተማር የሚያሰለች እና የሚያደክም ነገር የለም! በእርግጠኝነት በዚህ ሃሳብ ብዙ ወላጆች ትስማማላችሁ እና በዚህ video  የሂሳብ ሊቅ መነሻ !! ምን እንደሆነ በርግጠኝነት ትረዳላቹ

ይደውሉ 0989939393 ወይም 0930323334

http://tiktok.com/@meneshayeofficial


አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት",2024-12-20 08:39:57+00:00,
